date,open,high,low,close,volume,is_rth
2025-11-17 12:00:00+00:00,89.84,90.67,89.84,90.67,6774.0,1.0
2025-11-17 16:00:00+00:00,90.15,90.47,89.04,89.04,18137.0,1.0
2025-11-17 20:00:00+00:00,89.02,89.59,89.0,89.15,54535.0,1.0
2025-11-18 00:00:00+00:00,89.15,89.15,89.15,89.15,0.0,0.0
2025-11-18 12:00:00+00:00,88.69,89.7,88.27,88.27,5522.0,1.0
2025-11-18 16:00:00+00:00,88.14,89.59,88.0,88.95,13548.0,1.0
2025-11-18 20:00:00+00:00,89.11,89.33,88.51,88.52,41706.0,1.0
2025-11-19 00:00:00+00:00,88.52,88.52,88.52,88.52,0.0,0.0
2025-11-19 12:00:00+00:00,88.47,89.19,88.47,88.62,7362.0,1.0
2025-11-19 16:00:00+00:00,88.7,89.0,87.9,88.0,18532.0,1.0
2025-11-19 20:00:00+00:00,88.04,88.57,87.4,87.44,13515.0,1.0
2025-11-20 00:00:00+00:00,87.44,87.44,87.44,87.44,0.0,0.0
2025-11-20 12:00:00+00:00,87.73,88.6,87.03,88.3,5821.0,1.0
2025-11-20 16:00:00+00:00,88.27,88.27,85.43,85.7,31230.0,1.0
2025-11-20 20:00:00+00:00,85.67,85.9,85.38,85.9,23398.0,1.0
2025-11-21 00:00:00+00:00,85.9,85.9,85.9,85.9,0.0,0.0
2025-11-21 12:00:00+00:00,85.55,85.91,85.0,85.29,10764.0,1.0
2025-11-21 16:00:00+00:00,85.19,86.19,84.99,85.49,19779.0,1.0
2025-11-21 20:00:00+00:00,85.45,85.45,84.83,85.18,21414.0,1.0
2025-11-22 00:00:00+00:00,85.18,85.18,85.18,85.18,0.0,0.0
2025-11-24 12:00:00+00:00,84.85,85.28,84.09,85.18,19448.0,1.0
2025-11-24 16:00:00+00:00,85.3,85.72,84.72,85.31,42634.0,1.0
2025-11-24 20:00:00+00:00,85.3,85.44,84.45,84.46,33570.0,1.0
2025-11-25 00:00:00+00:00,84.46,84.46,84.46,84.46,0.0,0.0
2025-11-25 12:00:00+00:00,85.16,85.97,84.91,85.55,14609.0,1.0
2025-11-25 16:00:00+00:00,85.62,86.1,85.3,85.8,31510.0,1.0
