date,open,high,low,close,volume,is_rth
2025-11-17 12:00:00+00:00,71.0,72.33,70.86,72.17,23909.0,1.0
2025-11-17 16:00:00+00:00,72.3,72.98,71.88,72.25,112276.0,1.0
2025-11-17 20:00:00+00:00,72.33,72.73,71.0,71.0,168193.0,1.0
2025-11-18 00:00:00+00:00,71.0,71.0,71.0,71.0,0.0,0.0
2025-11-18 08:00:00+00:00,72.0,72.0,72.0,72.0,213.0,0.0
2025-11-18 12:00:00+00:00,72.0,72.63,71.32,71.79,42190.0,1.0
2025-11-18 16:00:00+00:00,71.78,72.65,71.51,72.34,81798.0,1.0
2025-11-18 20:00:00+00:00,72.36,72.5,72.14,72.19,98128.0,1.0
2025-11-19 00:00:00+00:00,72.19,72.19,72.19,72.19,0.0,0.0
2025-11-19 12:00:00+00:00,71.91,72.46,69.82,70.53,51577.0,1.0
2025-11-19 16:00:00+00:00,70.69,70.95,69.59,69.59,118347.0,1.0
2025-11-19 20:00:00+00:00,69.48,70.48,69.16,70.44,135296.0,1.0
2025-11-20 00:00:00+00:00,70.44,70.44,70.43,70.44,0.0,0.0
2025-11-20 12:00:00+00:00,70.35,71.8,70.13,71.01,52991.0,1.0
2025-11-20 16:00:00+00:00,71.02,71.55,69.39,70.4,91610.0,1.0
2025-11-20 20:00:00+00:00,70.31,70.8,69.12,69.16,118956.0,1.0
2025-11-21 00:00:00+00:00,69.16,69.16,69.16,69.16,0.0,0.0
2025-11-21 12:00:00+00:00,69.1,70.75,68.95,70.75,103897.0,1.0
2025-11-21 16:00:00+00:00,70.56,71.56,70.12,71.06,141086.0,1.0
2025-11-21 20:00:00+00:00,71.06,71.32,70.39,70.97,262415.0,1.0
2025-11-22 00:00:00+00:00,70.97,70.97,70.97,70.97,0.0,0.0
2025-11-24 08:00:00+00:00,71.07,71.07,70.97,70.97,311.0,0.0
2025-11-24 12:00:00+00:00,70.97,73.96,70.62,71.96,28150.0,1.0
2025-11-24 16:00:00+00:00,71.97,72.17,71.11,71.5,40081.0,1.0
2025-11-24 20:00:00+00:00,71.61,72.24,71.22,71.84,99839.0,1.0
2025-11-25 00:00:00+00:00,71.84,71.84,71.84,71.84,0.0,0.0
2025-11-25 08:00:00+00:00,72.1,72.1,72.1,72.1,200.0,0.0
2025-11-25 12:00:00+00:00,72.1,73.35,72.1,72.55,20922.0,1.0
2025-11-25 16:00:00+00:00,72.51,73.0,71.54,71.6,48722.0,1.0
2025-11-25 20:00:00+00:00,71.6,72.14,70.47,70.47,149437.0,1.0
2025-11-26 00:00:00+00:00,70.47,70.47,70.47,70.47,0.0,0.0
2025-11-26 08:00:00+00:00,71.86,71.86,71.86,71.86,200.0,0.0
2025-11-26 12:00:00+00:00,71.86,72.58,71.04,72.18,22354.0,1.0
2025-11-26 16:00:00+00:00,72.17,73.25,72.14,73.17,65479.0,1.0
2025-11-26 20:00:00+00:00,73.21,73.5,72.97,73.0,172568.0,1.0
2025-11-27 00:00:00+00:00,73.0,73.0,73.0,73.0,0.0,0.0
2025-11-28 08:00:00+00:00,73.13,73.13,73.13,73.13,100.0,0.0
2025-11-28 12:00:00+00:00,73.13,73.36,72.72,73.02,12949.0,1.0
2025-11-28 16:00:00+00:00,73.09,73.09,72.47,73.05,55999.0,1.0
