date,open,high,low,close,volume,average,barCount,is_rth
2024-06-28 00:00:00+00:00,21.0,23.09,20.5,21.5,28173962.0,21.376,99231,False
2024-07-31 00:00:00+00:00,21.62,24.12,20.26,23.0,9259707.0,22.038,43755,False
2024-08-30 00:00:00+00:00,23.03,27.39,20.74,27.22,7456131.0,24.484,40071,False
2024-09-30 00:00:00+00:00,27.0,28.57,25.76,27.89,6388510.0,27.146,42564,False
2024-10-31 00:00:00+00:00,27.85,29.41,26.56,28.53,6418037.0,27.8,35843,False
2024-11-29 00:00:00+00:00,28.56,33.25,28.55,30.88,15721438.0,31.172,82507,False
2024-12-31 00:00:00+00:00,30.84,38.35,29.5,36.7,16441587.0,33.959,94714,False
2025-01-31 00:00:00+00:00,36.79,41.74,35.26,40.19,14589107.0,38.346,76630,False
2025-02-28 00:00:00+00:00,37.89,48.11,37.03,43.47,32855801.0,42.54,194341,False
2025-03-31 00:00:00+00:00,43.65,45.0,34.97,37.36,22894088.0,38.18,151189,False
2025-04-30 00:00:00+00:00,36.94,38.45,32.71,37.17,14764238.0,36.487,99980,False
2025-05-30 00:00:00+00:00,38.89,40.06,37.23,39.98,10467993.0,39.114,69742,False
2025-06-30 00:00:00+00:00,40.0,41.49,36.86,40.87,17574265.0,39.679,98702,False
2025-07-31 00:00:00+00:00,40.88,41.3,34.0,36.98,17265886.0,37.497,108672,False
2025-08-29 00:00:00+00:00,36.86,38.43,33.42,37.88,19436327.0,35.791,102384,False
2025-09-30 00:00:00+00:00,37.72,41.47,36.62,37.92,40164755.0,38.428,228234,False
2025-10-31 00:00:00+00:00,37.36,40.35,35.36,35.85,32940569.0,37.78,187383,False
2025-11-28 00:00:00+00:00,36.29,37.71,33.86,36.91,17043010.0,36.13,101308,False
2025-12-31 00:00:00+00:00,36.54,36.85,29.4,32.75,27875983.0,32.568,143414,False
2026-01-30 00:00:00+00:00,33.04,34.65,26.2,26.56,24355117.0,30.241,117582,False
2026-02-27 00:00:00+00:00,27.02,27.07,21.13,25.65,41914912.0,24.212,219584,False
2026-03-31 00:00:00+00:00,25.14,27.91,22.85,24.11,26291172.0,24.873,147400,False
2026-04-30 00:00:00+00:00,24.1,27.18,20.35,21.38,31938508.0,23.636,159298,False
2026-05-15 00:00:00+00:00,22.03,22.7,17.89,17.93,17906426.0,20.319,87318,False
