date,open,high,low,close,volume,average,barCount,is_rth
2018-05-18 00:00:00+00:00,9.27,9.29,9.11,9.19,325004.0,9.191,1832,False
2018-05-25 00:00:00+00:00,9.22,9.67,9.2,9.48,1894148.0,9.495,10979,False
2018-06-01 00:00:00+00:00,9.44,9.83,9.43,9.73,1424817.0,9.676,8451,False
2018-06-08 00:00:00+00:00,9.77,10.11,9.72,9.91,2750510.0,9.883,16748,False
2018-06-15 00:00:00+00:00,9.9,10.15,9.77,10.15,2995484.0,10.017,16286,False
2018-06-22 00:00:00+00:00,10.14,10.38,10.08,10.23,2812282.0,10.2,16429,False
2018-06-29 00:00:00+00:00,10.24,10.39,9.99,10.31,3105283.0,10.197,18429,False
2018-07-06 00:00:00+00:00,10.3,10.43,10.12,10.32,1878752.0,10.298,10079,False
2018-07-13 00:00:00+00:00,10.32,10.37,10.17,10.18,2029856.0,10.267,11133,False
2018-07-20 00:00:00+00:00,10.17,10.18,9.89,9.98,1499773.0,10.048,9008,False
2018-07-27 00:00:00+00:00,9.95,10.13,9.83,9.86,1328566.0,9.96,7817,False
2018-08-03 00:00:00+00:00,9.86,10.32,9.81,10.19,2022362.0,10.1,12062,False
2018-08-10 00:00:00+00:00,10.21,10.29,10.04,10.04,1684720.0,10.152,10034,False
2018-08-17 00:00:00+00:00,10.04,10.36,9.93,10.31,2038157.0,10.121,11328,False
2018-08-24 00:00:00+00:00,10.35,10.37,10.2,10.3,1953443.0,10.277,8841,False
2018-08-31 00:00:00+00:00,10.32,10.38,10.24,10.33,1477356.0,10.302,8453,False
2018-09-07 00:00:00+00:00,10.31,10.4,10.22,10.29,1257393.0,10.29,6293,False
2018-09-14 00:00:00+00:00,10.32,10.43,10.21,10.26,2232271.0,10.304,9917,False
2018-09-21 00:00:00+00:00,10.32,10.52,10.16,10.36,2697308.0,10.374,13404,False
2018-09-28 00:00:00+00:00,10.35,10.53,10.21,10.53,1751086.0,10.362,9727,False
2018-10-05 00:00:00+00:00,10.55,10.59,9.71,9.81,3087863.0,10.121,14473,False
2018-10-12 00:00:00+00:00,9.84,10.19,9.56,9.63,2204297.0,9.915,12334,False
2018-10-19 00:00:00+00:00,9.64,9.93,9.62,9.83,1734341.0,9.829,10143,False
2018-10-26 00:00:00+00:00,9.86,10.03,9.55,9.88,2185797.0,9.866,12122,False
2018-11-02 00:00:00+00:00,9.95,10.21,9.38,9.67,2896493.0,9.811,16517,False
2018-11-09 00:00:00+00:00,9.63,10.02,9.45,9.99,2500844.0,9.703,13762,False
2018-11-16 00:00:00+00:00,10.01,10.31,9.69,10.0,1849149.0,9.989,11220,False
2018-11-23 00:00:00+00:00,9.98,10.04,9.74,9.89,1061829.0,9.883,6877,False
2018-11-30 00:00:00+00:00,9.94,10.11,9.73,10.1,1484301.0,9.854,9180,False
2018-12-07 00:00:00+00:00,10.13,10.45,9.95,10.3,1664648.0,10.196,9120,False
2018-12-14 00:00:00+00:00,10.31,10.47,10.06,10.32,2343980.0,10.283,11000,False
2018-12-21 00:00:00+00:00,10.32,10.33,9.49,9.55,2812996.0,9.86,15835,False
2018-12-28 00:00:00+00:00,9.52,9.53,8.75,9.23,2625271.0,9.053,13830,False
2019-01-04 00:00:00+00:00,9.27,9.39,8.92,9.37,2048748.0,9.178,12179,False
2019-01-11 00:00:00+00:00,9.41,9.86,9.36,9.78,2051887.0,9.644,11602,False
2019-01-18 00:00:00+00:00,9.75,10.18,9.71,10.07,1599342.0,9.97,10375,False
2019-01-25 00:00:00+00:00,10.07,10.3,9.97,10.25,1210767.0,10.106,7278,False
2019-02-01 00:00:00+00:00,10.16,10.54,10.16,10.35,2538585.0,10.35,14019,False
2019-02-08 00:00:00+00:00,10.35,10.57,10.24,10.47,1789183.0,10.41,10619,False
2019-02-15 00:00:00+00:00,10.46,10.62,10.37,10.6,1402926.0,10.534,9313,False
2019-02-22 00:00:00+00:00,10.6,10.76,9.91,10.28,2294344.0,10.418,12297,False
2019-03-01 00:00:00+00:00,10.3,10.42,10.07,10.37,2883264.0,10.287,13967,False
2019-03-08 00:00:00+00:00,10.4,10.4,10.16,10.3,2019863.0,10.275,12658,False
2019-03-11 00:00:00+00:00,10.43,10.68,10.4,10.49,1815569.0,10.562,8889,False
2019-03-22 00:00:00+00:00,10.5,10.73,10.32,10.51,2020531.0,10.535,12151,False
2019-03-29 00:00:00+00:00,10.51,10.87,10.48,10.79,1492469.0,10.743,9403,False
2019-04-05 00:00:00+00:00,10.79,10.94,10.4,10.76,2017664.0,10.736,10092,False
2019-04-12 00:00:00+00:00,10.73,10.75,10.49,10.57,1160528.0,10.608,6808,False
2019-04-18 00:00:00+00:00,10.56,10.62,10.09,10.3,1182598.0,10.284,6625,False
2019-04-26 00:00:00+00:00,10.29,10.6,10.01,10.6,1115857.0,10.376,6163,False
2019-05-03 00:00:00+00:00,10.6,10.83,10.42,10.8,1469575.0,10.631,7357,False
2019-05-10 00:00:00+00:00,10.7,10.88,10.41,10.79,1702049.0,10.605,8974,False
2019-05-17 00:00:00+00:00,10.71,11.05,10.59,10.93,1245371.0,10.83,6117,False
2019-05-24 00:00:00+00:00,10.9,11.08,10.79,11.04,1115586.0,10.94,5563,False
2019-05-31 00:00:00+00:00,11.07,11.1,10.79,10.98,699256.0,10.93,4136,False
2019-06-07 00:00:00+00:00,11.03,11.5,10.95,11.42,1380494.0,11.173,7211,False
2019-06-14 00:00:00+00:00,11.41,12.02,11.29,11.92,1379716.0,11.639,7367,False
2019-06-21 00:00:00+00:00,11.95,12.17,11.83,11.83,1373956.0,11.995,7163,False
2019-06-28 00:00:00+00:00,11.89,12.0,11.34,11.57,1497621.0,11.668,8844,False
2019-07-05 00:00:00+00:00,11.65,12.04,11.48,11.95,1085340.0,11.784,6062,False
2019-07-12 00:00:00+00:00,11.92,12.05,11.8,11.95,1249028.0,11.962,6974,False
2019-07-19 00:00:00+00:00,11.95,12.17,11.86,11.91,1316924.0,12.01,6847,False
2019-07-26 00:00:00+00:00,12.03,12.13,11.82,12.06,2049191.0,11.988,11115,False
2019-08-02 00:00:00+00:00,12.05,13.16,12.05,12.73,2990993.0,12.564,15330,False
2019-08-09 00:00:00+00:00,12.65,13.33,12.39,13.3,2367174.0,12.962,13205,False
2019-08-16 00:00:00+00:00,13.26,13.53,12.85,13.38,2221252.0,13.172,11713,False
2019-08-23 00:00:00+00:00,13.44,14.05,13.38,13.84,2272984.0,13.745,11496,False
2019-08-30 00:00:00+00:00,13.89,14.1,13.81,13.91,1287884.0,13.936,7669,False
2019-09-06 00:00:00+00:00,13.91,14.07,13.67,13.69,2126567.0,13.879,11199,False
2019-09-13 00:00:00+00:00,13.73,14.15,13.45,13.92,2144141.0,13.784,12486,False
