date,open,high,low,close,volume,is_rth
2025-11-17 12:00:00+00:00,107.88,108.37,106.78,107.09,11907.0,1.0
2025-11-17 16:00:00+00:00,106.82,107.02,104.66,104.74,61389.0,1.0
2025-11-17 20:00:00+00:00,104.65,104.65,103.52,103.99,162184.0,1.0
2025-11-18 00:00:00+00:00,103.99,103.99,103.99,103.99,0.0,0.0
2025-11-18 12:00:00+00:00,103.77,104.7,103.38,104.51,24070.0,1.0
2025-11-18 16:00:00+00:00,104.18,105.14,103.81,104.05,57672.0,1.0
2025-11-18 20:00:00+00:00,104.21,104.51,103.76,104.17,141366.0,1.0
2025-11-19 00:00:00+00:00,104.17,104.17,104.17,104.17,0.0,0.0
2025-11-19 12:00:00+00:00,104.33,105.95,103.52,104.48,21294.0,1.0
2025-11-19 16:00:00+00:00,104.48,104.65,103.63,103.9,36012.0,1.0
2025-11-19 20:00:00+00:00,103.8,104.65,103.78,104.08,161135.0,1.0
2025-11-20 00:00:00+00:00,104.08,104.08,104.08,104.08,0.0,0.0
2025-11-20 12:00:00+00:00,105.44,106.62,105.26,106.05,37373.0,1.0
2025-11-20 16:00:00+00:00,106.06,106.08,103.81,104.61,43421.0,1.0
2025-11-20 20:00:00+00:00,104.58,105.09,104.28,104.37,144042.0,1.0
2025-11-21 00:00:00+00:00,104.37,104.37,104.37,104.37,0.0,0.0
2025-11-21 12:00:00+00:00,105.22,106.98,104.62,106.63,66472.0,1.0
2025-11-21 16:00:00+00:00,106.74,110.24,106.56,109.51,95378.0,1.0
2025-11-21 20:00:00+00:00,109.67,110.02,108.54,108.83,153223.0,1.0
2025-11-22 00:00:00+00:00,108.83,108.83,108.83,108.83,0.0,0.0
2025-11-24 12:00:00+00:00,108.3,108.91,107.49,108.72,17738.0,1.0
2025-11-24 16:00:00+00:00,108.57,109.72,108.17,108.86,106001.0,1.0
2025-11-24 20:00:00+00:00,108.84,109.81,108.82,109.21,226406.0,1.0
2025-11-25 00:00:00+00:00,109.21,109.21,109.21,109.21,0.0,0.0
2025-11-25 12:00:00+00:00,109.45,113.6,109.36,112.95,53471.0,1.0
2025-11-25 16:00:00+00:00,112.36,114.18,112.36,113.2,67708.0,1.0
2025-11-25 20:00:00+00:00,113.26,113.43,111.9,112.2,182376.0,1.0
2025-11-26 00:00:00+00:00,112.2,112.2,112.2,112.2,0.0,0.0
2025-11-26 12:00:00+00:00,111.71,112.69,111.4,112.58,18502.0,1.0
2025-11-26 16:00:00+00:00,112.58,113.04,112.03,112.33,28813.0,1.0
2025-11-26 20:00:00+00:00,112.31,112.51,111.73,112.02,145247.0,1.0
2025-11-27 00:00:00+00:00,112.02,112.02,112.02,112.02,0.0,0.0
2025-11-28 12:00:00+00:00,112.23,112.38,111.87,111.95,12138.0,1.0
2025-11-28 16:00:00+00:00,112.05,112.05,110.61,111.08,81013.0,1.0
2025-11-28 20:00:00+00:00,111.08,111.08,111.08,111.08,0.0,1.0
2025-12-01 12:00:00+00:00,110.35,112.04,110.02,111.91,37432.0,1.0
2025-12-01 16:00:00+00:00,111.91,112.84,111.5,111.7,34641.0,1.0
2025-12-01 20:00:00+00:00,111.75,112.58,110.41,110.41,131490.0,1.0
2025-12-02 00:00:00+00:00,110.41,110.41,110.41,110.41,0.0,0.0
2025-12-02 12:00:00+00:00,112.99,113.61,111.58,112.76,32243.0,1.0
2025-12-02 16:00:00+00:00,112.92,113.1,111.57,111.8,38961.0,1.0
2025-12-02 20:00:00+00:00,111.73,111.91,110.81,111.0,136094.0,1.0
2025-12-03 00:00:00+00:00,111.0,111.0,111.0,111.0,0.0,0.0
2025-12-03 12:00:00+00:00,111.57,114.24,110.4,114.04,50648.0,1.0
2025-12-03 16:00:00+00:00,114.05,114.92,114.04,114.51,102705.0,1.0
2025-12-03 20:00:00+00:00,114.56,115.17,114.52,115.15,213012.0,1.0
2025-12-04 00:00:00+00:00,115.15,115.15,115.15,115.15,0.0,0.0
2025-12-04 12:00:00+00:00,114.38,115.41,114.06,115.22,61488.0,1.0
2025-12-04 16:00:00+00:00,115.17,116.07,114.82,115.7,114362.0,1.0
2025-12-04 20:00:00+00:00,115.67,116.03,115.14,115.88,173914.0,1.0
2025-12-05 00:00:00+00:00,115.88,115.88,115.88,115.88,0.0,0.0
2025-12-05 12:00:00+00:00,115.15,115.4,114.3,114.64,29166.0,1.0
2025-12-05 16:00:00+00:00,114.52,115.24,114.34,114.93,56744.0,1.0
2025-12-05 20:00:00+00:00,114.97,115.04,114.53,114.94,127137.0,1.0
2025-12-06 00:00:00+00:00,114.94,114.94,114.94,114.94,0.0,0.0
2025-12-08 12:00:00+00:00,115.77,116.51,115.06,115.28,29160.0,1.0
2025-12-08 16:00:00+00:00,115.15,115.56,113.8,114.49,78636.0,1.0
2025-12-08 20:00:00+00:00,114.68,115.32,113.95,114.24,207482.0,1.0
2025-12-09 00:00:00+00:00,114.24,114.24,114.24,114.24,0.0,0.0
2025-12-09 12:00:00+00:00,114.57,116.69,114.44,114.86,38199.0,1.0
2025-12-09 16:00:00+00:00,114.87,115.3,113.99,114.56,71956.0,1.0
2025-12-09 20:00:00+00:00,114.5,114.69,113.8,113.95,140603.0,1.0
2025-12-10 00:00:00+00:00,113.95,113.95,113.95,113.95,0.0,0.0
2025-12-10 12:00:00+00:00,113.19,115.26,112.86,115.09,32574.0,1.0
2025-12-10 16:00:00+00:00,115.04,117.88,114.88,117.88,76001.0,1.0
2025-12-10 20:00:00+00:00,117.84,119.17,117.61,118.43,240167.0,1.0
2025-12-11 00:00:00+00:00,118.43,118.43,118.43,118.43,0.0,0.0
2025-12-11 12:00:00+00:00,118.35,120.41,118.35,119.01,49324.0,1.0
2025-12-11 16:00:00+00:00,119.19,120.39,119.0,120.39,90095.0,1.0
2025-12-11 20:00:00+00:00,120.36,120.44,119.71,119.88,211324.0,1.0
2025-12-12 00:00:00+00:00,119.88,119.88,119.88,119.88,0.0,0.0
2025-12-12 12:00:00+00:00,120.58,120.58,117.84,118.0,48715.0,1.0
2025-12-12 16:00:00+00:00,118.05,118.51,117.05,117.4,105505.0,1.0
2025-12-12 20:00:00+00:00,117.34,118.35,117.34,118.17,267332.0,1.0
2025-12-13 00:00:00+00:00,118.17,118.17,118.17,118.17,0.0,0.0
2025-12-15 12:00:00+00:00,119.1,119.52,117.38,118.23,58259.0,1.0
2025-12-15 16:00:00+00:00,118.24,119.08,117.89,119.03,74935.0,1.0
2025-12-15 20:00:00+00:00,119.09,119.38,118.83,119.11,217204.0,1.0
2025-12-16 00:00:00+00:00,119.11,119.11,119.11,119.11,0.0,0.0
2025-12-16 12:00:00+00:00,119.3,119.54,118.11,118.93,56111.0,1.0
2025-12-16 16:00:00+00:00,118.83,119.37,118.54,118.94,103593.0,1.0
2025-12-16 20:00:00+00:00,119.04,119.57,118.94,119.03,197050.0,1.0
2025-12-17 00:00:00+00:00,119.03,119.03,119.03,119.03,0.0,0.0
2025-12-17 12:00:00+00:00,118.63,120.02,118.23,118.41,64868.0,1.0
2025-12-17 16:00:00+00:00,118.4,119.75,117.69,118.93,197209.0,1.0
2025-12-17 20:00:00+00:00,118.91,119.21,118.5,118.98,162409.0,1.0
2025-12-18 00:00:00+00:00,118.98,118.98,118.98,118.98,0.0,0.0
2025-12-18 12:00:00+00:00,120.1,121.01,119.53,120.68,63520.0,1.0
2025-12-18 16:00:00+00:00,120.65,120.95,119.18,119.79,66703.0,1.0
2025-12-18 20:00:00+00:00,119.78,120.24,119.62,119.79,159695.0,1.0
2025-12-19 00:00:00+00:00,119.79,119.79,119.79,119.79,0.0,0.0
2025-12-19 12:00:00+00:00,119.43,119.81,118.52,118.59,147157.0,1.0
2025-12-19 16:00:00+00:00,118.59,119.25,118.17,118.23,74778.0,1.0
2025-12-19 20:00:00+00:00,118.29,119.03,118.19,118.95,690725.0,1.0
2025-12-20 00:00:00+00:00,118.95,118.95,118.95,118.95,0.0,0.0
2025-12-22 08:00:00+00:00,119.0,119.0,119.0,119.0,105.0,0.0
2025-12-22 12:00:00+00:00,119.58,120.13,118.95,119.8,33568.0,1.0
2025-12-22 16:00:00+00:00,119.73,120.26,119.38,119.87,64845.0,1.0
2025-12-22 20:00:00+00:00,119.9,120.07,119.64,119.91,157728.0,1.0
2025-12-23 00:00:00+00:00,119.91,119.91,119.91,119.91,0.0,0.0
2025-12-23 12:00:00+00:00,119.42,120.01,119.03,119.47,19581.0,1.0
2025-12-23 16:00:00+00:00,119.46,120.06,119.07,119.39,45003.0,1.0
2025-12-23 20:00:00+00:00,119.46,119.74,119.12,119.21,126601.0,1.0
2025-12-24 00:00:00+00:00,119.21,119.21,119.21,119.21,0.0,0.0
2025-12-24 12:00:00+00:00,119.52,119.73,118.62,118.93,26389.0,1.0
2025-12-24 16:00:00+00:00,118.85,119.26,118.58,118.9,79689.0,1.0
2025-12-24 20:00:00+00:00,118.9,118.9,118.9,118.9,0.0,1.0
2025-12-26 12:00:00+00:00,118.92,119.08,118.55,118.67,17260.0,1.0
2025-12-26 16:00:00+00:00,118.75,118.82,118.14,118.67,77976.0,1.0
2025-12-26 20:00:00+00:00,118.66,119.07,118.63,118.9,85324.0,1.0
2025-12-27 00:00:00+00:00,118.9,118.9,118.9,118.9,0.0,0.0
2025-12-29 12:00:00+00:00,119.13,119.45,116.58,116.6,43005.0,1.0
