date,open,high,low,close,volume,average,barCount,is_rth
2016-05-31 00:00:00+00:00,7.72,8.32,7.61,8.15,802103.0,7.922,4899,False
2016-06-30 00:00:00+00:00,8.08,8.87,8.04,8.74,2608245.0,8.445,15023,False
2016-07-29 00:00:00+00:00,8.74,9.49,8.5,9.25,1545037.0,9.058,9706,False
2016-08-31 00:00:00+00:00,9.24,11.75,8.92,10.99,4086558.0,10.795,22144,False
2016-09-30 00:00:00+00:00,11.0,11.41,10.44,11.28,3218557.0,10.895,19089,False
2016-10-31 00:00:00+00:00,11.3,11.45,9.81,9.9,1504704.0,10.653,9001,False
2016-11-30 00:00:00+00:00,9.88,14.41,9.53,14.19,5494094.0,12.057,31968,False
2016-12-30 00:00:00+00:00,14.08,14.88,13.51,13.95,3585774.0,14.205,22631,False
2017-01-31 00:00:00+00:00,14.01,14.46,11.71,13.12,3977468.0,13.334,21822,False
2017-02-28 00:00:00+00:00,13.17,13.28,10.93,11.3,4313257.0,11.758,25932,False
2017-03-31 00:00:00+00:00,11.4,12.25,9.84,10.51,5017847.0,10.753,31029,False
2017-04-28 00:00:00+00:00,10.79,11.84,10.26,11.29,2091245.0,10.804,13947,False
2017-05-31 00:00:00+00:00,11.38,12.03,8.94,9.4,4293866.0,9.905,25785,False
2017-06-30 00:00:00+00:00,9.4,9.89,9.05,9.18,2383106.0,9.383,15252,False
2017-07-31 00:00:00+00:00,9.21,10.69,9.21,9.66,1719088.0,9.9,10308,False
2017-08-31 00:00:00+00:00,9.67,9.99,6.94,7.47,3068081.0,7.674,17822,False
2017-09-29 00:00:00+00:00,7.46,8.76,7.36,8.46,2075117.0,8.118,10642,False
2017-10-31 00:00:00+00:00,8.47,9.42,8.37,8.77,2426060.0,8.787,12704,False
2017-11-30 00:00:00+00:00,8.82,8.84,5.14,5.41,5863139.0,5.894,28783,False
2017-12-29 00:00:00+00:00,5.41,5.42,4.68,5.13,4464397.0,5.021,23137,False
2018-01-31 00:00:00+00:00,5.14,5.42,4.5,4.53,2783908.0,5.075,14750,False
2018-02-28 00:00:00+00:00,4.51,5.29,4.02,4.11,3070544.0,4.37,14888,False
2018-03-29 00:00:00+00:00,4.12,5.42,4.0,4.45,2721249.0,4.7,15055,False
2018-04-30 00:00:00+00:00,4.42,4.99,4.37,4.7,2098995.0,4.658,12016,False
2018-05-31 00:00:00+00:00,4.68,6.68,4.43,5.71,3966698.0,5.652,20200,False
2018-06-29 00:00:00+00:00,5.73,7.03,5.7,6.14,2144246.0,6.261,11713,False
2018-07-31 00:00:00+00:00,6.11,7.06,6.08,6.87,1351350.0,6.63,7619,False
2018-08-31 00:00:00+00:00,6.88,9.18,6.69,8.44,2303304.0,8.3,13805,False
2018-09-28 00:00:00+00:00,8.42,8.56,7.72,7.88,777131.0,8.168,4467,False
2018-10-31 00:00:00+00:00,7.91,8.16,6.96,7.44,836895.0,7.629,5439,False
2018-11-30 00:00:00+00:00,7.45,8.58,7.45,8.31,1461097.0,8.092,7947,False
2018-12-31 00:00:00+00:00,8.38,8.69,6.44,6.75,1760278.0,7.534,10351,False
2019-01-31 00:00:00+00:00,6.74,7.51,6.5,6.88,1192176.0,6.932,6419,False
2019-02-28 00:00:00+00:00,6.91,7.74,6.77,7.62,930231.0,7.262,5597,False
2019-03-29 00:00:00+00:00,7.68,7.97,6.85,7.2,1517787.0,7.517,8992,False
2019-04-30 00:00:00+00:00,7.31,7.95,7.14,7.76,1129932.0,7.668,6541,False
2019-05-31 00:00:00+00:00,7.79,9.8,7.55,8.85,1925037.0,8.979,11491,False
2019-06-28 00:00:00+00:00,8.82,9.63,8.51,9.59,2308418.0,9.13,12893,False
2019-07-31 00:00:00+00:00,9.69,9.84,8.62,9.23,2065102.0,9.24,10261,False
2019-08-30 00:00:00+00:00,9.19,9.51,6.65,6.95,2239208.0,7.546,14109,False
2019-09-30 00:00:00+00:00,6.91,7.77,6.76,6.99,1245562.0,7.318,8478,False
2019-10-31 00:00:00+00:00,7.01,7.11,6.53,6.86,1858371.0,6.818,8672,False
2019-11-29 00:00:00+00:00,6.9,8.18,6.86,7.87,792188.0,7.772,5908,False
2019-12-31 00:00:00+00:00,7.89,8.37,7.5,7.66,906854.0,7.933,5170,False
2020-01-31 00:00:00+00:00,7.65,8.19,7.26,7.6,814066.0,7.76,5184,False
2020-02-28 00:00:00+00:00,7.65,7.99,6.66,6.75,860202.0,7.611,4260,False
2020-03-31 00:00:00+00:00,6.75,7.2,3.53,4.67,2120446.0,4.884,10650,False
2020-04-30 00:00:00+00:00,4.5,5.82,4.36,5.42,942349.0,4.909,6608,False
2020-05-29 00:00:00+00:00,5.33,5.65,4.5,5.31,985543.0,5.005,5784,False
2020-06-30 00:00:00+00:00,5.29,7.21,5.19,6.59,1811063.0,6.39,9176,False
2020-07-31 00:00:00+00:00,6.59,7.24,5.86,6.7,1216055.0,6.642,6233,False
2020-08-31 00:00:00+00:00,6.81,9.0,6.58,8.47,1290195.0,8.22,7798,False
2020-09-30 00:00:00+00:00,8.48,8.7,6.95,7.29,842457.0,7.914,4724,False
2020-10-30 00:00:00+00:00,7.29,8.21,6.88,7.08,988681.0,7.686,6596,False
2020-11-30 00:00:00+00:00,7.13,8.08,5.95,7.4,1543087.0,7.248,7964,False
2020-12-31 00:00:00+00:00,7.56,7.75,6.58,6.96,1022019.0,7.262,4999,False
