date,open,high,low,close,volume,is_rth
2025-11-17 12:00:00+00:00,68.68,69.41,68.28,69.1,203233.0,1.0
2025-11-17 16:00:00+00:00,69.07,69.65,67.53,67.55,440448.0,1.0
2025-11-17 20:00:00+00:00,67.59,68.47,67.49,68.43,701179.0,1.0
2025-11-18 00:00:00+00:00,68.0,68.0,68.0,68.0,2382.0,0.0
2025-11-18 08:00:00+00:00,67.8,67.86,67.8,67.86,322.0,0.0
2025-11-18 12:00:00+00:00,67.96,68.6,67.23,67.27,268426.0,1.0
2025-11-18 16:00:00+00:00,67.28,67.75,66.86,67.64,409576.0,1.0
2025-11-18 20:00:00+00:00,67.62,67.71,67.21,67.32,826729.0,1.0
2025-11-19 00:00:00+00:00,67.32,67.32,67.32,67.32,0.0,0.0
2025-11-19 12:00:00+00:00,67.0,68.99,67.0,68.31,234190.0,1.0
2025-11-19 16:00:00+00:00,68.31,68.89,67.5,67.86,452021.0,1.0
2025-11-19 20:00:00+00:00,67.87,68.3,67.83,68.22,716978.0,1.0
2025-11-20 00:00:00+00:00,68.22,68.22,68.22,68.22,0.0,0.0
2025-11-20 12:00:00+00:00,68.61,69.9,68.61,68.93,200885.0,1.0
2025-11-20 16:00:00+00:00,68.98,69.04,67.19,67.65,499717.0,1.0
2025-11-20 20:00:00+00:00,67.64,67.64,66.4,66.86,615302.0,1.0
2025-11-21 00:00:00+00:00,66.95,67.0,66.95,67.0,1486.0,0.0
2025-11-21 12:00:00+00:00,67.5,69.2,67.5,68.16,260304.0,1.0
2025-11-21 16:00:00+00:00,68.11,71.46,67.83,70.95,842552.0,1.0
2025-11-21 20:00:00+00:00,70.94,71.4,70.86,71.25,981007.0,1.0
2025-11-22 00:00:00+00:00,71.5,71.5,71.5,71.5,155.0,0.0
2025-11-24 12:00:00+00:00,71.18,72.0,70.69,71.74,347914.0,1.0
2025-11-24 16:00:00+00:00,71.8,72.13,71.45,71.62,350530.0,1.0
2025-11-24 20:00:00+00:00,71.61,71.94,71.5,71.89,1144341.0,1.0
2025-11-25 00:00:00+00:00,71.89,71.89,71.89,71.89,0.0,0.0
2025-11-25 12:00:00+00:00,71.78,73.14,71.73,72.81,254350.0,1.0
2025-11-25 16:00:00+00:00,72.8,73.86,72.73,73.75,366435.0,1.0
2025-11-25 20:00:00+00:00,73.75,74.17,73.7,74.08,776145.0,1.0
2025-11-26 00:00:00+00:00,74.05,74.08,74.05,74.08,547.0,0.0
2025-11-26 12:00:00+00:00,74.38,74.38,73.35,74.31,121677.0,1.0
2025-11-26 16:00:00+00:00,74.3,74.98,74.14,74.86,244397.0,1.0
2025-11-26 20:00:00+00:00,74.84,74.95,74.42,74.44,367618.0,1.0
2025-11-27 00:00:00+00:00,74.44,74.44,74.44,74.44,0.0,0.0
2025-11-28 12:00:00+00:00,74.6,74.6,73.74,74.23,128092.0,1.0
2025-11-28 16:00:00+00:00,74.2,74.52,73.83,74.38,759461.0,1.0
2025-11-28 20:00:00+00:00,74.38,74.38,74.38,74.38,0.0,1.0
2025-12-01 12:00:00+00:00,73.23,74.38,72.51,73.51,175964.0,1.0
2025-12-01 16:00:00+00:00,73.6,74.37,73.49,74.09,216519.0,1.0
2025-12-01 20:00:00+00:00,74.06,74.13,73.5,73.53,362549.0,1.0
2025-12-02 00:00:00+00:00,73.53,73.53,73.53,73.53,0.0,0.0
2025-12-02 12:00:00+00:00,73.92,74.23,72.17,72.72,202789.0,1.0
2025-12-02 16:00:00+00:00,72.7,72.92,71.94,72.72,377079.0,1.0
2025-12-02 20:00:00+00:00,72.72,72.91,72.0,72.09,565301.0,1.0
2025-12-03 00:00:00+00:00,72.09,72.09,72.09,72.09,0.0,0.0
2025-12-03 12:00:00+00:00,72.85,73.61,72.2,73.51,127540.0,1.0
2025-12-03 16:00:00+00:00,73.51,76.06,73.5,75.99,535409.0,1.0
2025-12-03 20:00:00+00:00,76.0,76.39,75.1,75.1,739307.0,1.0
2025-12-04 00:00:00+00:00,75.95,75.95,75.95,75.95,100.0,0.0
2025-12-04 12:00:00+00:00,75.89,76.31,74.39,75.22,187242.0,1.0
2025-12-04 16:00:00+00:00,75.22,76.08,75.19,75.72,167778.0,1.0
2025-12-04 20:00:00+00:00,75.72,76.13,74.67,75.29,414415.0,1.0
2025-12-05 00:00:00+00:00,75.29,75.29,75.29,75.29,0.0,0.0
2025-12-05 12:00:00+00:00,75.53,75.86,74.76,75.59,172988.0,1.0
2025-12-05 16:00:00+00:00,75.6,75.62,74.41,74.59,473199.0,1.0
2025-12-05 20:00:00+00:00,74.5,74.57,73.56,74.18,650810.0,1.0
2025-12-06 00:00:00+00:00,74.18,74.18,74.18,74.18,0.0,0.0
2025-12-08 12:00:00+00:00,74.7,74.7,72.19,72.92,185008.0,1.0
2025-12-08 16:00:00+00:00,72.98,73.42,72.0,72.3,270903.0,1.0
2025-12-08 20:00:00+00:00,72.35,72.77,72.28,72.65,447743.0,1.0
2025-12-09 00:00:00+00:00,72.99,72.99,72.99,72.99,400.0,0.0
2025-12-09 12:00:00+00:00,72.31,73.81,72.02,73.19,125760.0,1.0
2025-12-09 16:00:00+00:00,73.22,74.46,73.13,74.33,244254.0,1.0
2025-12-09 20:00:00+00:00,74.31,74.89,74.16,74.59,382390.0,1.0
2025-12-10 00:00:00+00:00,74.59,74.59,74.59,74.59,0.0,0.0
2025-12-10 12:00:00+00:00,73.91,74.59,73.56,74.01,165198.0,1.0
2025-12-10 16:00:00+00:00,73.97,75.45,73.85,75.45,367262.0,1.0
2025-12-10 20:00:00+00:00,75.48,76.15,75.15,75.55,768987.0,1.0
2025-12-11 00:00:00+00:00,75.55,75.55,75.55,75.55,0.0,0.0
2025-12-11 12:00:00+00:00,75.81,77.07,75.5,75.78,182394.0,1.0
2025-12-11 16:00:00+00:00,75.81,76.15,75.29,75.76,247331.0,1.0
2025-12-11 20:00:00+00:00,75.78,75.99,75.56,75.78,666594.0,1.0
2025-12-12 00:00:00+00:00,75.78,75.78,75.78,75.78,0.0,0.0
2025-12-12 12:00:00+00:00,75.89,76.34,74.94,75.25,177623.0,1.0
2025-12-12 16:00:00+00:00,75.24,75.46,74.33,74.36,419472.0,1.0
2025-12-12 20:00:00+00:00,74.36,75.23,73.96,75.23,576748.0,1.0
2025-12-13 00:00:00+00:00,75.23,75.23,75.23,75.23,0.0,0.0
2025-12-15 08:00:00+00:00,74.82,74.82,74.5,74.5,1225.0,0.0
2025-12-15 12:00:00+00:00,74.47,74.5,65.07,66.65,2761917.0,1.0
2025-12-15 16:00:00+00:00,66.67,68.58,66.08,68.46,2674357.0,1.0
2025-12-15 20:00:00+00:00,68.46,69.71,68.1,68.37,2044719.0,1.0
2025-12-16 00:00:00+00:00,68.26,68.5,68.26,68.5,600.0,0.0
2025-12-16 08:00:00+00:00,68.38,68.38,66.41,66.41,900.0,0.0
2025-12-16 12:00:00+00:00,67.57,71.46,66.47,70.02,759279.0,1.0
