date,open,high,low,close,volume,is_rth
2025-11-17 12:00:00+00:00,57.58,58.63,57.14,57.3,28636.0,1.0
2025-11-17 16:00:00+00:00,57.37,57.81,56.68,56.85,56714.0,1.0
2025-11-17 20:00:00+00:00,56.76,56.76,55.9,55.93,139189.0,1.0
2025-11-18 00:00:00+00:00,55.93,55.93,55.93,55.93,0.0,0.0
2025-11-18 12:00:00+00:00,55.25,55.25,53.58,54.44,38274.0,1.0
2025-11-18 16:00:00+00:00,54.33,54.74,53.8,54.73,126101.0,1.0
2025-11-18 20:00:00+00:00,54.73,55.2,54.27,54.31,174004.0,1.0
2025-11-19 00:00:00+00:00,54.31,54.31,54.31,54.31,0.0,0.0
2025-11-19 12:00:00+00:00,54.26,55.15,53.21,54.85,37407.0,1.0
2025-11-19 16:00:00+00:00,54.78,55.03,54.35,54.47,65815.0,1.0
2025-11-19 20:00:00+00:00,54.51,54.95,54.44,54.66,118759.0,1.0
2025-11-20 00:00:00+00:00,54.66,54.66,54.66,54.66,0.0,0.0
2025-11-20 12:00:00+00:00,54.77,55.74,54.56,54.56,14523.0,1.0
2025-11-20 16:00:00+00:00,54.74,55.01,54.02,54.92,30061.0,1.0
2025-11-20 20:00:00+00:00,54.88,54.91,54.29,54.32,84557.0,1.0
2025-11-21 00:00:00+00:00,54.32,54.32,54.32,54.32,0.0,0.0
2025-11-21 12:00:00+00:00,54.38,56.5,54.38,56.44,32766.0,1.0
2025-11-21 16:00:00+00:00,56.49,58.47,56.44,57.59,84922.0,1.0
2025-11-21 20:00:00+00:00,57.69,57.85,57.21,57.37,194782.0,1.0
2025-11-22 00:00:00+00:00,57.37,57.37,57.37,57.37,0.0,0.0
2025-11-24 12:00:00+00:00,56.66,57.25,56.31,57.15,38143.0,1.0
2025-11-24 16:00:00+00:00,57.05,57.96,56.9,57.47,39028.0,1.0
2025-11-24 20:00:00+00:00,57.51,57.57,57.02,57.27,187175.0,1.0
2025-11-25 00:00:00+00:00,57.27,57.27,57.27,57.27,0.0,0.0
2025-11-25 12:00:00+00:00,57.71,58.97,57.71,58.61,18660.0,1.0
2025-11-25 16:00:00+00:00,58.77,58.94,58.35,58.61,35770.0,1.0
2025-11-25 20:00:00+00:00,58.7,59.07,58.49,58.86,105709.0,1.0
2025-11-26 00:00:00+00:00,58.86,58.86,58.86,58.86,0.0,0.0
2025-11-26 12:00:00+00:00,58.41,59.71,58.41,59.45,33449.0,1.0
